Player,Overs,Mdns,Runs,Wkts,Econ,Ave,SR,Opposition,Ground,Start Date,Home_Away,Bowling_Arm,Pace_Spin
PT Collins (WI),22,1,78,1,3.54,78,132,v India,Bridgetown,2 May 2002,1,0,1
Z Khan (INDIA),33,8,80,1,2.42,80,198,v Australia,Chennai,14 Oct 2004,1,0,1
IDR Bradshaw (WI),26,6,80,1,3.07,80,156,v India,Gros Islet,10 Jun 2006,1,0,1
IK Pathan (INDIA),37,14,80,1,2.16,80,222,v Pakistan,Bengaluru,8 Dec 2007,1,0,1
WPUJC Vaas (SL),38,12,83,1,2.18,83,228,v India,Galle,14 Aug 2001,1,0,1
UWMBCA Welegedara (SL),24,4,86,1,3.58,86,144,v England,Galle,26 Mar 2012,1,0,1
IK Pathan (INDIA),30,6,88,1,2.93,88,180,v England,Mumbai,18 Mar 2006,1,0,1
NW Bracken (AUS),26,5,90,1,3.46,90,156,v India,Brisbane,4 Dec 2003,1,0,1
WPUJC Vaas (SL),39,12,90,1,2.3,90,234,v Pakistan,Colombo (SSC),20 Jul 2009,1,0,1
RJ Sidebottom (ENG),32,8,93,1,2.9,93,192,v India,The Oval,9 Aug 2007,1,0,1
TA Boult (NZ),26,4,93,1,3.57,93,156,v South Africa,Dunedin,7 Mar 2012,1,0,1
Z Khan (INDIA),31,6,94,1,3.03,94,186,v England,Kolkata,5 Dec 2012,1,0,1
PT Collins (WI),23,1,96,1,4.17,96,138,v Australia,Georgetown,10 Apr 2003,1,0,1
LL Tsotsobe (SA),24,3,98,1,4.08,98,144,v India,Centurion,16 Dec 2010,1,0,1
Z Khan (INDIA),35,3,105,1,3,105,210,v Australia,Bengaluru,6 Oct 2004,1,0,1
IK Pathan (INDIA),34,4,105,1,3.08,105,204,v Pakistan,Bengaluru,24 Mar 2005,1,0,1
WPUJC Vaas (SL),39,5,106,1,2.71,106,234,v Australia,Galle,8 Mar 2004,1,0,1
JEC Franklin (NZ),37,10,109,1,2.94,109,222,v Sri Lanka,Wellington,15 Dec 2006,1,0,1
JEC Franklin (NZ),30,7,110,1,3.66,110,180,v India,Wellington,3 Apr 2009,1,0,1
LL Tsotsobe (SA),39,9,111,1,2.84,111,234,v India,Cape Town,2 Jan 2011,1,0,1
WPUJC Vaas (SL),37,8,124,1,3.35,124,222,v South Africa,Colombo (PSS),4 Aug 2006,1,0,1
JEC Franklin (NZ),35,5,129,1,3.68,129,210,v West Indies,Auckland,9 Mar 2006,1,0,1
DE Bollinger (AUS),29,1,130,1,4.48,130,174,v England,Adelaide,3 Dec 2010,1,0,1
MG Johnson (AUS),41,6,135,1,3.29,135,246,v Pakistan,Hobart,14 Jan 2010,1,0,1
MG Johnson (AUS),28,2,157,1,5.6,157,168,v New Zealand,Perth,13 Nov 2015,1,0,1
Z Khan (INDIA),39,2,163,1,4.17,163,234,v Pakistan,Mohali,8 Mar 2005,1,0,1
IDR Bradshaw (WI),64,12,191,1,2.98,191,384,v India,St John's,2 Jun 2006,1,0,1
WPUJC Vaas (SL),12,6,16,0,1.33,-,-,v South Africa,Galle,20 Jul 2000,1,0,1
Wasim Akram (PAK),10,2,17,0,1.7,-,-,v Bangladesh,Multan,29 Aug 2001,1,0,1
PDRL Perera (SL),12,4,25,0,2.08,-,-,v India,Galle,14 Aug 2001,1,0,1
SB O'Connor (NZ),16,7,29,0,1.81,-,-,v Zimbabwe,Wellington,26 Dec 2000,1,0,1
DNT Zoysa (SL),10,2,35,0,3.5,-,-,v England,Kandy,7 Mar 2001,1,0,1
WPUJC Vaas (SL),19,7,36,0,1.89,-,-,v Zimbabwe,Galle,12 Jan 2002,1,0,1
WPUJC Vaas (SL),18,7,37,0,2.05,-,-,v England,Galle,18 Dec 2007,1,0,1
Z Khan (INDIA),15,4,37,0,2.46,-,-,v England,Mumbai,23 Nov 2012,1,0,1
RJ Sidebottom (ENG),11,0,38,0,3.45,-,-,v Pakistan,Lord's,17 May 2001,1,0,1
PS Masvaure (ZIM),10,0,38,0,3.8,-,-,v New Zealand,Bulawayo,28 Jul 2016,1,0,1
Wasim Akram (PAK),22,8,40,0,1.81,-,-,v England,Lahore,15 Nov 2000,1,0,1
WPUJC Vaas (SL),12,1,44,0,3.66,-,-,v India,Colombo (PSS),8 Aug 2008,1,0,1
T Thushara (SL),13,0,48,0,3.69,-,-,v Pakistan,Colombo (PSS),12 Jul 2009,1,0,1
Z Khan (INDIA),24,9,50,0,2.08,-,-,v New Zealand,Hyderabad (Deccan),23 Aug 2012,1,0,1
WPUJC Vaas (SL),29,7,52,0,1.79,-,-,v Pakistan,Colombo (SSC),14 Jun 2000,1,0,1
DNT Zoysa (SL),12,0,54,0,4.5,-,-,v Australia,Colombo (SSC),24 Mar 2004,1,0,1
Z Khan (INDIA),29,7,59,0,2.03,-,-,v South Africa,Kanpur,20 Nov 2004,1,0,1
JEC Franklin (NZ),15,2,61,0,4.06,-,-,v West Indies,Dunedin,11 Dec 2008,1,0,1
BC Strang (ZIM),25,7,63,0,2.52,-,-,v New Zealand,Bulawayo,12 Sep 2000,1,0,1
UWMBCA Welegedara (SL),18,2,65,0,3.61,-,-,v Pakistan,Colombo (SSC),14 Aug 2014,1,0,1
JEC Franklin (NZ),15,1,66,0,4.4,-,-,v West Indies,Napier,25 Mar 2006,1,0,1
CJ Anderson (NZ),16,2,66,0,4.12,-,-,v India,Wellington,14 Feb 2014,1,0,1
IK Pathan (INDIA),24,6,68,0,2.83,-,-,v Australia,Chennai,14 Oct 2004,1,0,1
Z Khan (INDIA),25.2,8,69,0,2.72,-,-,v Pakistan,Kolkata,30 Nov 2007,1,0,1
DNT Zoysa (SL),25,3,74,0,2.96,-,-,v Zimbabwe,Kandy,4 Jan 2002,1,0,1
BP Nash (WI),23,3,77,0,3.34,-,-,v England,Port of Spain,6 Mar 2009,1,0,1
T Thushara (SL),23.3,1,78,0,3.31,-,-,v New Zealand,Colombo (SSC),26 Aug 2009,1,0,1
T Thushara (SL),21,4,79,0,3.76,-,-,v West Indies,Galle,15 Nov 2010,1,0,1
RP Singh (INDIA),21,2,81,0,3.85,-,-,v South Africa,Ahmedabad,3 Apr 2008,1,0,1
WPUJC Vaas (SL),34,7,82,0,2.41,-,-,v Pakistan,Galle,21 Jun 2000,1,0,1
JEC Franklin (NZ),36,9,82,0,2.27,-,-,v India,Napier,26 Mar 2009,1,0,1
MA Starc (AUS),17,1,83,0,4.88,-,-,v India,Brisbane,17 Dec 2014,1,0,1
IK Pathan (INDIA),21.2,3,85,0,3.98,-,-,v South Africa,Ahmedabad,3 Apr 2008,1,0,1
Z Khan (INDIA),23,5,86,0,3.73,-,-,v Australia,Delhi,29 Oct 2008,1,0,1
UWMBCA Welegedara (SL),15,0,88,0,5.86,-,-,v India,Colombo (PSS),3 Aug 2010,1,0,1
Z Khan (INDIA),26,8,95,0,3.65,-,-,v New Zealand,Mohali,16 Oct 2003,1,0,1
NW Bracken (AUS),37,13,97,0,2.62,-,-,v India,Sydney,2 Jan 2004,1,0,1
JEC Franklin (NZ),23,1,98,0,4.26,-,-,v India,Hamilton,18 Mar 2009,1,0,1
BV Vitori (ZIM),25,3,103,0,4.12,-,-,v Pakistan,Bulawayo,1 Sep 2011,1,0,1
Syed Rasel (BDESH),23.4,0,109,0,4.6,-,-,v India,Dhaka,25 May 2007,1,0,1
RP Singh (INDIA),23,1,111,0,4.82,-,-,v South Africa,Chennai,26 Mar 2008,1,0,1
PT Collins (WI),25,2,123,0,4.92,-,-,v Australia,Port of Spain,19 Apr 2003,1,0,1
MG Johnson (AUS),42,7,170,0,4.04,-,-,v England,Brisbane,25 Nov 2010,1,0,1
