Player,Overs,Mdns,Runs,Wkts,Econ,Ave,SR,Opposition,Ground,Start Date,Home_Away,Bowling_Arm,Pace_Spin
J Yadav (INDIA),23.3,7,68,4,2.89,17,35.2,v England,Visakhapatnam,17 Nov 2016,1,1,0
R Ashwin (INDIA),18,2,70,4,3.88,17.5,27,v South Africa,Bengaluru,14 Nov 2015,1,1,0
J Yadav (INDIA),27,7,70,4,2.59,17.5,40.5,v England,Mohali,26 Nov 2016,1,1,0
S Randiv (SL),26,2,74,4,2.84,18.5,39,v England,Galle,26 Mar 2012,1,1,0
MM Ali (ENG),16,2,78,4,4.87,19.5,24,v South Africa,Nottingham,14 Jul 2017,1,1,0
D Ramnarine (WI),42,10,81,4,1.92,20.25,63,v South Africa,Kingston,19 Apr 2001,1,1,0
R Ashwin (INDIA),36.5,9,83,4,2.25,20.75,55.2,v Australia,Dharamsala,25 Mar 2017,1,1,0
SCG MacGill (AUS),32,8,84,4,2.62,21,48,v West Indies,Perth,1 Dec 2000,1,1,0
SP Narine (WI),38,8,85,4,2.23,21.25,57,v New Zealand,Kingston,2 Aug 2012,1,1,0
SCG MacGill (AUS),26.1,4,86,4,3.28,21.5,39.2,v India,Brisbane,4 Dec 2003,1,1,0
M Muralitharan (SL),36.1,12,87,4,2.4,21.75,54.2,v Bangladesh,Colombo (SSC),25 Jun 2007,1,1,0
GP Swann (ENG),28,3,87,4,3.1,21.75,42,v Australia,Lord's,16 Jul 2009,1,1,0
Saqlain Mushtaq (PAK),49.4,12,88,4,1.77,22,74.5,v England,Faisalabad,29 Nov 2000,1,1,0
N Deonarine (WI),30,6,89,4,2.96,22.25,45,v Australia,Bridgetown,7 Apr 2012,1,1,0
Harbhajan Singh (INDIA),31.5,5,93,4,2.92,23.25,47.7,v England,Mohali,19 Dec 2008,1,1,0
Shoaib Malik (PAK),31,4,94,4,3.03,23.5,46.5,v South Africa,Lahore,17 Oct 2003,1,1,0
Shahid Afridi (PAK),30.3,3,95,4,3.11,23.75,45.7,v England,Faisalabad,20 Nov 2005,1,1,0
NM Hauritz (AUS),40,13,95,4,2.37,23.75,60,v New Zealand,Adelaide,28 Nov 2008,1,1,0
GP Swann (ENG),36,11,101,4,2.8,25.25,54,v Australia,Chester-le-Street,9 Aug 2013,1,1,0
RL Chase (WI),32,5,103,4,3.21,25.75,48,v Pakistan,Roseau,10 May 2017,1,1,0
Harbhajan Singh (INDIA),57.4,17,104,4,1.8,26,86.5,v Zimbabwe,Nagpur,21 Feb 2002,1,1,0
HDPK Dharmasena (SL),36,5,105,4,2.91,26.25,54,v South Africa,Kandy,30 Jul 2000,1,1,0
NM Lyon (AUS),36,5,105,4,2.91,26.25,54,v South Africa,Adelaide,24 Nov 2016,1,1,0
NM Lyon (AUS),38,11,109,4,2.86,27.25,57,v England,Perth,13 Dec 2013,1,1,0
NM Lyon (AUS),38,6,109,4,2.86,27.25,57,v New Zealand,Brisbane,5 Nov 2015,1,1,0
CL Hooper (WI),59,13,110,4,1.86,27.5,88.5,v New Zealand,St George's,28 Jun 2002,1,1,0
SK Warne (AUS),39.2,6,115,4,2.92,28.75,59,v England,Perth,14 Dec 2006,1,1,0
Harbhajan Singh (INDIA),36,6,115,4,3.19,28.75,54,v New Zealand,Nagpur,20 Nov 2010,1,1,0
D Bishoo (WI),37.3,5,115,4,3.06,28.75,56.2,v Pakistan,Roseau,10 May 2017,1,1,0
SK Warne (AUS),37.1,7,116,4,3.12,29,55.7,v England,Brisbane,7 Nov 2002,1,1,0
Imran Tahir (SA),29.3,2,118,4,4,29.5,44.2,v Australia,Johannesburg,17 Nov 2011,1,1,0
Harbhajan Singh (INDIA),28,3,121,4,4.32,30.25,42,v Australia,Mumbai,27 Feb 2001,1,1,0
D Ramnarine (WI),53,14,121,4,2.28,30.25,79.5,v South Africa,Port of Spain,17 Mar 2001,1,1,0
MDK Perera (SL),31.1,3,122,4,3.91,30.5,46.7,v Pakistan,Galle,17 Jun 2015,1,1,0
SK Warne (AUS),34,7,124,4,3.64,31,51,v England,Brisbane,23 Nov 2006,1,1,0
D Bishoo (WI),46,11,124,4,2.69,31,69,v Pakistan,Providence,12 May 2011,1,1,0
R Ashwin (INDIA),44.2,5,124,4,2.79,31,66.5,v England,Mohali,26 Nov 2016,1,1,0
NM Hauritz (AUS),40,8,127,4,3.17,31.75,60,v West Indies,Perth,16 Dec 2009,1,1,0
PP Chawla (INDIA),47.5,7,133,4,2.78,33.25,71.7,v England,Nagpur,13 Dec 2012,1,1,0
UDU Chandana (SL),43,9,134,4,3.11,33.5,64.5,v South Africa,Galle,20 Jul 2000,1,1,0
Harbhajan Singh (INDIA),40,5,135,4,3.37,33.75,60,v South Africa,Ahmedabad,3 Apr 2008,1,1,0
Harbhajan Singh (INDIA),40.5,5,137,4,3.35,34.25,61.2,v Sri Lanka,Delhi,10 Dec 2005,1,1,0
M Muralitharan (SL),50,13,138,4,2.76,34.5,75,v Pakistan,Galle,21 Jun 2000,1,1,0
NM Hauritz (AUS),53,13,139,4,2.62,34.75,79.5,v South Africa,Melbourne,26 Dec 2008,1,1,0
JS Patel (NZ),48.5,7,141,4,2.88,35.25,73.2,v England,Napier,22 Mar 2008,1,1,0
Harbhajan Singh (INDIA),60.3,22,145,4,2.39,36.25,90.7,v Pakistan,Kolkata,16 Mar 2005,1,1,0
JS Patel (NZ),54,16,146,4,2.7,36.5,81,v England,Hamilton,5 Mar 2008,1,1,0
S Shillingford (WI),72.5,21,147,4,2.01,36.75,109.2,v Australia,Port of Spain,15 Apr 2012,1,1,0
A Mishra (INDIA),61,15,148,4,2.42,37,91.5,v South Africa,Kolkata,14 Feb 2010,1,1,0
NM Lyon (AUS),37,5,148,4,4,37,55.5,v Pakistan,Melbourne,26 Dec 2016,1,1,0
JP Duminy (SA),36,3,149,4,4.13,37.25,54,v Australia,Cape Town,1 Mar 2014,1,1,0
Arshad Khan (PAK),65,21,151,4,2.32,37.75,97.5,v Sri Lanka,Peshawar,5 Mar 2000,1,1,0
D Ramnarine (WI),68.3,23,151,4,2.2,37.75,102.7,v South Africa,Georgetown,9 Mar 2001,1,1,0
Harbhajan Singh (INDIA),74,17,151,4,2.04,37.75,111,v New Zealand,Ahmedabad,8 Oct 2003,1,1,0
GP Swann (ENG),71.2,20,157,4,2.2,39.25,107,v South Africa,Lord's,16 Aug 2012,1,1,0
JS Patel (NZ),69,27,157,4,2.27,39.25,103.5,v South Africa,Dunedin,8 Mar 2017,1,1,0
M Muralitharan (SL),45.1,7,158,4,3.49,39.5,67.7,v India,Kandy,22 Aug 2001,1,1,0
A Kumble (INDIA),64.4,13,158,4,2.44,39.5,97,v South Africa,Kolkata,28 Nov 2004,1,1,0
SK Warne (AUS),50,6,160,4,3.2,40,75,v West Indies,Hobart,17 Nov 2005,1,1,0
S Shillingford (WI),56,6,162,4,2.89,40.5,84,v South Africa,Port of Spain,10 Jun 2010,1,1,0
A Mishra (INDIA),51,7,165,4,3.23,41.25,76.5,v England,Chennai,11 Dec 2008,1,1,0
GP Swann (ENG),63,14,165,4,2.61,41.25,94.5,v Australia,Nottingham,10 Jul 2013,1,1,0
Harbhajan Singh (INDIA),60.4,14,166,4,2.73,41.5,91,v South Africa,Kanpur,20 Nov 2004,1,1,0
Danish Kaneria (PAK),70.1,16,168,4,2.39,42,105.2,v South Africa,Faisalabad,24 Oct 2003,1,1,0
R Ashwin (INDIA),74.5,18,169,4,2.25,42.25,112.2,v Australia,Mohali,14 Mar 2013,1,1,0
BAW Mendis (SL),63,10,172,4,2.73,43,94.5,v India,Colombo (SSC),26 Jul 2010,1,1,0
NM Lyon (AUS),50,9,177,4,3.54,44.25,75,v South Africa,Brisbane,9 Nov 2012,1,1,0
D Bishoo (WI),51,10,177,4,3.47,44.25,76.5,v England,St George's,21 Apr 2015,1,1,0
JS Patel (NZ),64,12,180,4,2.81,45,96,v India,Napier,26 Mar 2009,1,1,0
MDK Perera (SL),54,2,181,4,3.35,45.25,81,v Zimbabwe,Colombo (RPS),14 Jul 2017,1,1,0
R Ashwin (INDIA),54,7,186,4,3.44,46.5,81,v West Indies,Kolkata,14 Nov 2011,1,1,0
Harbhajan Singh (INDIA),68,5,187,4,2.75,46.75,102,v England,Chennai,11 Dec 2008,1,1,0
PHT Kaushal (SL),45,2,190,4,4.22,47.5,67.5,v Pakistan,Pallekele,3 Jul 2015,1,1,0
R Ashwin (INDIA),70,18,191,4,2.72,47.75,105,v England,Ahmedabad,15 Nov 2012,1,1,0
MDK Perera (SL),66,7,200,4,3.03,50,99,v Australia,Colombo (SSC),13 Aug 2016,1,1,0
MM Ali (ENG),46,4,202,4,4.39,50.5,69,v India,Nottingham,9 Jul 2014,1,1,0
AG Cremer (ZIM),56,6,209,4,3.73,52.25,84,v Sri Lanka,Harare,29 Oct 2016,1,1,0
R Ashwin (INDIA),70,11,216,4,3.08,54,105,v Sri Lanka,Delhi,2 Dec 2017,1,1,0
IS Sodhi (NZ),64.1,9,218,4,3.39,54.5,96.2,v West Indies,Dunedin,3 Dec 2013,1,1,0
PHT Kaushal (SL),61,3,229,4,3.75,57.25,91.5,v India,Colombo (PSS),20 Aug 2015,1,1,0
NM Lyon (AUS),76.5,16,233,4,3.03,58.25,115.2,v India,Sydney,6 Jan 2015,1,1,0
SCG MacGill (AUS),68.4,11,244,4,3.55,61,103,v India,Adelaide,12 Dec 2003,1,1,0
CH Gayle (WI),15,2,25,3,1.66,8.33,30,v Zimbabwe,Port of Spain,16 Mar 2000,1,1,0
SR Tendulkar (INDIA),11,3,31,3,2.81,10.33,22,v Australia,Kolkata,11 Mar 2001,1,1,0
MJ Guptill (NZ),13.2,2,37,3,2.77,12.33,26.6,v Pakistan,Napier,11 Dec 2009,1,1,0
SK Warne (AUS),21,9,38,3,1.8,12.66,42,v Pakistan,Perth,16 Dec 2004,1,1,0
GP Swann (ENG),17,4,39,3,2.29,13,34,v West Indies,Lord's,6 May 2009,1,1,0
A Kumble (INDIA),15,3,41,3,2.73,13.66,30,v Sri Lanka,Chennai,2 Dec 2005,1,1,0
NM Lyon (AUS),19,6,43,3,2.26,14.33,38,v West Indies,Hobart,10 Dec 2015,1,1,0
N Deonarine (WI),14,1,45,3,3.21,15,28,v Australia,Roseau,23 Apr 2012,1,1,0
A Mishra (INDIA),20,2,51,3,2.55,17,40,v South Africa,Nagpur,25 Nov 2015,1,1,0
Jubair Hossain (BDESH),14,1,53,3,3.78,17.66,28,v South Africa,Chittagong,21 Jul 2015,1,1,0
Sarandeep Singh (INDIA),21,5,54,3,2.57,18,42,v England,Bengaluru,19 Dec 2001,1,1,0
TM Dilshan (SL),27,6,56,3,2.07,18.66,54,v India,Colombo (SSC),26 Jul 2010,1,1,0
Shoaib Malik (PAK),14,1,58,3,4.14,19.33,28,v England,Lahore,29 Nov 2005,1,1,0
Arshad Khan (PAK),38,16,60,3,1.57,20,76,v England,Faisalabad,29 Nov 2000,1,1,0
KC Brathwaite (WI),14.5,1,65,3,4.38,21.66,29.6,v India,North Sound,21 Jul 2016,1,1,0
MM Ali (ENG),25,5,66,3,2.64,22,50,v India,Lord's,17 Jul 2014,1,1,0
GP Swann (ENG),24.4,2,78,3,3.16,26,49.3,v Sri Lanka,Cardiff,26 May 2011,1,1,0
NM Lyon (AUS),25,2,78,3,3.12,26,50,v New Zealand,Adelaide,27 Nov 2015,1,1,0
R Ashwin (INDIA),31,6,82,3,2.64,27.33,62,v New Zealand,Kolkata,30 Sep 2016,1,1,0
CH Gayle (WI),27,3,85,3,3.14,28.33,54,v South Africa,Bridgetown,21 Apr 2005,1,1,0
S Randiv (SL),30,4,86,3,2.86,28.66,60,v Pakistan,Galle,22 Jun 2012,1,1,0
MM Ali (ENG),18.4,1,88,3,4.71,29.33,37.3,v Pakistan,Manchester,22 Jul 2016,1,1,0
JP Duminy (SA),24,1,89,3,3.7,29.66,48,v England,Durban,26 Dec 2009,1,1,0
M Muralitharan (SL),38,8,91,3,2.39,30.33,76,v England,Galle,18 Dec 2007,1,1,0
Harbhajan Singh (INDIA),32,5,93,3,2.9,31,64,v Pakistan,Delhi,22 Nov 2007,1,1,0
Mehidy Hasan Miraz (BDESH),38,6,93,3,2.44,31,76,v Australia,Chittagong,4 Sep 2017,1,1,0
MM Ali (ENG),26,4,94,3,3.61,31.33,52,v New Zealand,Lord's,21 May 2015,1,1,0
BAW Mendis (SL),27,3,101,3,3.74,33.66,54,v Pakistan,Colombo (PSS),12 Jul 2009,1,1,0
MM Ali (ENG),18,1,102,3,5.66,34,36,v Australia,The Oval,20 Aug 2015,1,1,0
S Randiv (SL),43,7,103,3,2.39,34.33,86,v Australia,Pallekele,8 Sep 2011,1,1,0
NM Lyon (AUS),37.5,6,107,3,2.82,35.66,75.6,v New Zealand,Perth,13 Nov 2015,1,1,0
Imran Tahir (SA),26,2,108,3,4.15,36,52,v West Indies,Port Elizabeth,26 Dec 2014,1,1,0
D Bishoo (WI),41,5,109,3,2.65,36.33,82,v India,Bridgetown,28 Jun 2011,1,1,0
NM Lyon (AUS),42,9,109,3,2.59,36.33,84,v England,Melbourne,26 Dec 2017,1,1,0
GP Swann (ENG),36.5,10,111,3,3.01,37,73.6,v West Indies,Lord's,17 May 2012,1,1,0
RL Chase (WI),44,10,111,3,2.52,37,88,v India,Gros Islet,9 Aug 2016,1,1,0
A Kumble (INDIA),43.3,9,112,3,2.57,37.33,87,v Australia,Delhi,29 Oct 2008,1,1,0
NM Lyon (AUS),37,8,115,3,3.1,38.33,74,v England,Perth,14 Dec 2017,1,1,0
D Bishoo (WI),41,11,116,3,2.82,38.66,82,v Pakistan,Bridgetown,30 Apr 2017,1,1,0
CH Gayle (WI),40,5,120,3,3,40,80,v Sri Lanka,Providence,22 Mar 2008,1,1,0
GP Swann (ENG),44.4,7,120,3,2.68,40,89.3,v Sri Lanka,Lord's,3 Jun 2011,1,1,0
GA Lamb (ZIM),28,2,120,3,4.28,40,56,v Pakistan,Bulawayo,1 Sep 2011,1,1,0
NM Lyon (AUS),46,12,120,3,2.6,40,92,v West Indies,Sydney,3 Jan 2016,1,1,0
SK Warne (AUS),43,6,124,3,2.88,41.33,86,v South Africa,Melbourne,26 Dec 2001,1,1,0
Nasir Hossain (BDESH),50,11,130,3,2.6,43.33,100,v West Indies,Dhaka,29 Oct 2011,1,1,0
Fahim Muntasir (BDESH),27,3,131,3,4.85,43.66,54,v Pakistan,Chittagong,16 Jan 2002,1,1,0
S Randiv (SL),50,4,131,3,2.62,43.66,100,v New Zealand,Colombo (PSS),25 Nov 2012,1,1,0
BAW Mendis (SL),57.5,12,135,3,2.33,45,115.6,v New Zealand,Galle,18 Aug 2009,1,1,0
Danish Kaneria (PAK),47,10,136,3,2.89,45.33,94,v West Indies,Lahore,11 Nov 2006,1,1,0
Danish Kaneria (PAK),51,14,137,3,2.68,45.66,102,v Bangladesh,Peshawar,27 Aug 2003,1,1,0
Harbhajan Singh (INDIA),52,8,142,3,2.73,47.33,104,v Australia,Chennai,22 Feb 2013,1,1,0
SK Warne (AUS),55.3,11,144,3,2.59,48,111,v New Zealand,Adelaide,26 Nov 2004,1,1,0
SK Warne (AUS),36,4,150,3,4.16,50,72,v New Zealand,Brisbane,8 Nov 2001,1,1,0
DL Piedt (SA),43,13,150,3,3.48,50,86,v England,Cape Town,2 Jan 2016,1,1,0
Saqlain Mushtaq (PAK),67,16,152,3,2.26,50.66,134,v Sri Lanka,Rawalpindi,26 Feb 2000,1,1,0
HDPK Dharmasena (SL),56,14,153,3,2.73,51,112,v New Zealand,Colombo (PSS),25 Apr 2003,1,1,0
Mahmudullah (BDESH),52,6,156,3,3,52,104,v Sri Lanka,Chittagong,4 Feb 2014,1,1,0
A Mishra (INDIA),36.3,3,158,3,4.32,52.66,73,v England,Rajkot,9 Nov 2016,1,1,0
MDK Perera (SL),55,6,159,3,2.89,53,110,v Bangladesh,Colombo (PSS),15 Mar 2017,1,1,0
A Kumble (INDIA),65,13,163,3,2.5,54.33,130,v South Africa,Chennai,26 Mar 2008,1,1,0
D Bishoo (WI),43,1,163,3,3.79,54.33,86,v India,North Sound,21 Jul 2016,1,1,0
Danish Kaneria (PAK),54,6,165,3,3.05,55,108,v India,Faisalabad,21 Jan 2006,1,1,0
Imran Tahir (SA),48,4,165,3,3.43,55,96,v Sri Lanka,Durban,26 Dec 2011,1,1,0
R Ashwin (INDIA),62,14,165,3,2.66,55,124,v England,Nagpur,13 Dec 2012,1,1,0
Sohag Gazi (BDESH),57.3,4,167,3,2.9,55.66,115,v West Indies,Khulna,21 Nov 2012,1,1,0
A Kumble (INDIA),54,9,169,3,3.12,56.33,108,v West Indies,Kolkata,30 Oct 2002,1,1,0
NM Lyon (AUS),34,3,169,3,4.97,56.33,68,v South Africa,Perth,30 Nov 2012,1,1,0
Danish Kaneria (PAK),46.2,5,170,3,3.66,56.66,92.6,v Sri Lanka,Karachi,21 Feb 2009,1,1,0
Harbhajan Singh (INDIA),68,13,179,3,2.63,59.66,136,v Australia,Bengaluru,9 Oct 2008,1,1,0
AG Cremer (ZIM),42,4,179,3,4.26,59.66,84,v Bangladesh,Harare,25 Apr 2013,1,1,0
A Kumble (INDIA),66,18,181,3,2.74,60.33,132,v New Zealand,Mohali,16 Oct 2003,1,1,0
SCG MacGill (AUS),45,6,183,3,4.06,61,90,v Sri Lanka,Hobart,16 Nov 2007,1,1,0
S Randiv (SL),48.2,3,183,3,3.78,61,96.6,v West Indies,Galle,15 Nov 2010,1,1,0
R Ashwin (INDIA),52.3,9,183,3,3.48,61,105,v England,Kolkata,5 Dec 2012,1,1,0
A Kumble (INDIA),46,7,188,3,4.08,62.66,92,v Australia,Nagpur,26 Oct 2004,1,1,0
OAC Banks (WI),40,2,204,3,5.1,68,80,v Australia,Bridgetown,1 May 2003,1,1,0
OAC Banks (WI),57,7,215,3,3.77,71.66,114,v Australia,St John's,9 May 2003,1,1,0
MM Ali (ENG),52,4,216,3,4.15,72,104,v Australia,Lord's,16 Jul 2015,1,1,0
R Ashwin (INDIA),69.3,7,230,3,3.3,76.66,139,v England,Rajkot,9 Nov 2016,1,1,0
M Muralitharan (SL),73,11,231,3,3.16,77,146,v West Indies,Colombo (SSC),29 Nov 2001,1,1,0
CH Gayle (WI),16.5,6,20,2,1.18,10,50.5,v England,Port of Spain,19 Mar 2004,1,1,0
Shahid Afridi (PAK),12,3,21,2,1.75,10.5,36,v England,Faisalabad,29 Nov 2000,1,1,0
JS Patel (NZ),12,2,22,2,1.83,11,36,v South Africa,Hamilton,25 Mar 2017,1,1,0
RR Sarwan (WI),12,2,26,2,2.16,13,36,v England,St John's,10 Apr 2004,1,1,0
JP Duminy (SA),12,3,30,2,2.5,15,36,v England,Cape Town,3 Jan 2010,1,1,0
PJ Wiseman (NZ),11,3,31,2,2.81,15.5,33,v Australia,Hamilton,31 Mar 2000,1,1,0
OAC Banks (WI),22,6,31,2,1.4,15.5,66,v Sri Lanka,Kingston,27 Jun 2003,1,1,0
N Deonarine (WI),20,6,32,2,1.6,16,60,v Australia,Port of Spain,15 Apr 2012,1,1,0
A Mishra (INDIA),12,3,35,2,2.91,17.5,36,v South Africa,Mohali,5 Nov 2015,1,1,0
Saqlain Mushtaq (PAK),17.3,3,38,2,2.17,19,52.5,v New Zealand,Lahore,1 May 2002,1,1,0
SK Raina (INDIA),13,2,38,2,2.92,19,39,v New Zealand,Hyderabad (Deccan),12 Nov 2010,1,1,0
Shahid Afridi (PAK),12,3,40,2,3.33,20,36,v Sri Lanka,Karachi,12 Mar 2000,1,1,0
CL Hooper (WI),30,13,40,2,1.33,20,90,v New Zealand,Bridgetown,21 Jun 2002,1,1,0
NM Hauritz (AUS),14,1,40,2,2.85,20,42,v West Indies,Brisbane,26 Nov 2009,1,1,0
SCG MacGill (AUS),16,5,42,2,2.62,21,48,v West Indies,Brisbane,23 Nov 2000,1,1,0
Mohammad Ashraful (BDESH),10,0,42,2,4.2,21,30,v South Africa,Dhaka,1 May 2003,1,1,0
NM Lyon (AUS),20,6,46,2,2.3,23,60,v England,Brisbane,21 Nov 2013,1,1,0
MM Ali (ENG),13,3,49,2,3.76,24.5,39,v Pakistan,Lord's,14 Jul 2016,1,1,0
Mahmudullah (BDESH),13,0,52,2,4,26,39,v India,Chittagong,17 Jan 2010,1,1,0
RDB Croft (ENG),29,9,53,2,1.82,26.5,87,v West Indies,Birmingham,15 Jun 2000,1,1,0
SCG MacGill (AUS),21,4,54,2,2.57,27,63,v Zimbabwe,Perth,9 Oct 2003,1,1,0
MM Ali (ENG),13,2,54,2,4.15,27,39,v West Indies,Birmingham,17 Aug 2017,1,1,0
JE Root (ENG),12,0,55,2,4.58,27.5,36,v Australia,Lord's,16 Jul 2015,1,1,0
Danish Kaneria (PAK),13.1,1,56,2,4.25,28,39.5,v India,Lahore,5 Apr 2004,1,1,0
Mohammad Ashraful (BDESH),17,1,56,2,3.29,28,51,v Sri Lanka,Chittagong,3 Jan 2009,1,1,0
BAW Mendis (SL),16.3,1,56,2,3.39,28,49.5,v West Indies,Colombo (RPS),23 Nov 2010,1,1,0
Mohammad Ashraful (BDESH),13,0,57,2,4.38,28.5,39,v West Indies,Dhaka,8 Dec 2002,1,1,0
UDU Chandana (SL),20,2,58,2,2.9,29,60,v South Africa,Kandy,30 Jul 2000,1,1,0
Jubair Hossain (BDESH),15,1,58,2,3.86,29,45,v Zimbabwe,Dhaka,25 Oct 2014,1,1,0
GP Swann (ENG),20.2,4,62,2,3.04,31,61,v West Indies,Nottingham,25 May 2012,1,1,0
Harbhajan Singh (INDIA),32,9,62,2,1.93,31,96,v Australia,Hyderabad (Deccan),2 Mar 2013,1,1,0
PP Chawla (INDIA),16,3,66,2,4.12,33,48,v South Africa,Kanpur,11 Apr 2008,1,1,0
Shuvagata Hom (BDESH),16,1,66,2,4.12,33,48,v Zimbabwe,Chittagong,12 Nov 2014,1,1,0
CL Hooper (WI),34,9,68,2,2,34,102,v South Africa,St John's,6 Apr 2001,1,1,0
Imran Farhat (PAK),12.2,1,69,2,5.59,34.5,37,v India,Rawalpindi,13 Apr 2004,1,1,0
SCG MacGill (AUS),31,10,69,2,2.22,34.5,93,v South Africa,Melbourne,26 Dec 2005,1,1,0
Imran Tahir (SA),15.4,1,69,2,4.4,34.5,47,v India,Johannesburg,18 Dec 2013,1,1,0
SK Warne (AUS),26,5,70,2,2.69,35,78,v England,Perth,29 Nov 2002,1,1,0
MP Vaughan (ENG),21,5,71,2,3.38,35.5,63,v India,Nottingham,8 Aug 2002,1,1,0
TM Dilshan (SL),20,4,73,2,3.65,36.5,60,v England,Colombo (PSS),3 Apr 2012,1,1,0
Harbhajan Singh (INDIA),21,1,74,2,3.52,37,63,v England,Mumbai,23 Nov 2012,1,1,0
MM Ali (ENG),21,0,74,2,3.52,37,63,v Sri Lanka,Leeds,20 Jun 2014,1,1,0
Danish Kaneria (PAK),18,0,75,2,4.16,37.5,54,v India,Karachi,29 Jan 2006,1,1,0
A Mishra (INDIA),24,0,75,2,3.12,37.5,72,v England,Mohali,19 Dec 2008,1,1,0
TM Dilshan (SL),26,5,75,2,2.88,37.5,78,v Bangladesh,Galle,8 Mar 2013,1,1,0
Shuvagata Hom (BDESH),16,0,76,2,4.75,38,48,v Pakistan,Dhaka,6 May 2015,1,1,0
KS Lokuarachchi (SL),30,8,78,2,2.6,39,90,v New Zealand,Kandy,3 May 2003,1,1,0
Mahmudullah (BDESH),23,1,78,2,3.39,39,69,v England,Chittagong,12 Mar 2010,1,1,0
BAW Mendis (SL),28,6,78,2,2.78,39,84,v West Indies,Pallekele,1 Dec 2010,1,1,0
PA Strang (ZIM),38,11,80,2,2.1,40,114,v New Zealand,Harare,19 Sep 2000,1,1,0
Danish Kaneria (PAK),47,17,80,2,1.7,40,141,v England,Karachi,7 Dec 2000,1,1,0
CL Hooper (WI),52,17,80,2,1.53,40,156,v South Africa,Bridgetown,29 Mar 2001,1,1,0
CH Gayle (WI),43.2,10,84,2,1.93,42,130,v Bangladesh,Gros Islet,28 May 2004,1,1,0
JP Duminy (SA),24,0,87,2,3.62,43.5,72,v India,Johannesburg,18 Dec 2013,1,1,0
GP Swann (ENG),13,1,88,2,6.76,44,39,v India,Birmingham,10 Aug 2011,1,1,0
Danish Kaneria (PAK),34,9,89,2,2.61,44.5,102,v England,Faisalabad,29 Nov 2000,1,1,0
HDPK Dharmasena (SL),42,14,91,2,2.16,45.5,126,v England,Galle,2 Dec 2003,1,1,0
Shahid Afridi (PAK),24.4,0,91,2,3.68,45.5,74,v India,Faisalabad,21 Jan 2006,1,1,0
V Sehwag (INDIA),33,3,92,2,2.78,46,99,v South Africa,Chennai,26 Mar 2008,1,1,0
GP Swann (ENG),33,4,95,2,2.87,47.5,99,v Australia,The Oval,21 Aug 2013,1,1,0
Sikandar Raza (ZIM),30,5,95,2,3.16,47.5,90,v West Indies,Bulawayo,21 Oct 2017,1,1,0
S Randiv (SL),31.1,1,99,2,3.17,49.5,93.5,v New Zealand,Galle,17 Nov 2012,1,1,0
D Ramnarine (WI),62,30,100,2,1.61,50,186,v South Africa,St John's,6 Apr 2001,1,1,0
UDU Chandana (SL),39,14,100,2,2.56,50,117,v England,Colombo (SSC),18 Dec 2003,1,1,0
J Yadav (INDIA),23,2,101,2,4.39,50.5,69,v Australia,Pune,23 Feb 2017,1,1,0
SCG MacGill (AUS),29,5,102,2,3.51,51,87,v West Indies,Adelaide,25 Nov 2005,1,1,0
P Utseya (ZIM),31,2,103,2,3.32,51.5,93,v Pakistan,Harare,10 Sep 2013,1,1,0
Jubair Hossain (BDESH),29,2,106,2,3.65,53,87,v Zimbabwe,Khulna,3 Nov 2014,1,1,0
MDK Perera (SL),30,2,109,2,3.63,54.5,90,v Pakistan,Colombo (SSC),14 Aug 2014,1,1,0
RA Austin (WI),43.2,9,113,2,2.6,56.5,130,v Bangladesh,Kingstown,9 Jul 2009,1,1,0
Jubair Hossain (BDESH),19,1,113,2,5.94,56.5,57,v India,Fatullah,10 Jun 2015,1,1,0
GP Swann (ENG),41,6,114,2,2.78,57,123,v India,Lord's,21 Jul 2011,1,1,0
BAW Mendis (SL),35,2,116,2,3.31,58,105,v Pakistan,Galle,4 Jul 2009,1,1,0
A Mishra (INDIA),39.2,9,117,2,2.97,58.5,118,v England,Chennai,16 Dec 2016,1,1,0
CH Gayle (WI),35,3,120,2,3.42,60,105,v Pakistan,Kingston,3 Jun 2005,1,1,0
Shuvagata Hom (BDESH),34,1,120,2,3.52,60,102,v Pakistan,Khulna,28 Apr 2015,1,1,0
PJ Wiseman (NZ),31,5,122,2,3.93,61,93,v South Africa,Hamilton,10 Mar 2004,1,1,0
D Bishoo (WI),38,2,125,2,3.28,62.5,114,v India,Roseau,6 Jul 2011,1,1,0
JS Patel (NZ),27,5,128,2,4.74,64,81,v Bangladesh,Hamilton,15 Feb 2010,1,1,0
MM Ali (ENG),34.5,6,128,2,3.67,64,104.5,v Pakistan,Birmingham,3 Aug 2016,1,1,0
MM Ali (ENG),23,1,128,2,5.56,64,69,v Pakistan,The Oval,11 Aug 2016,1,1,0
KS Lokuarachchi (SL),37,4,130,2,3.51,65,111,v New Zealand,Colombo (PSS),25 Apr 2003,1,1,0
Sohag Gazi (BDESH),39,5,130,2,3.33,65,117,v Sri Lanka,Dhaka,27 Jan 2014,1,1,0
Harbhajan Singh (INDIA),38,7,131,2,3.44,65.5,114,v Pakistan,Bengaluru,8 Dec 2007,1,1,0
NM Lyon (AUS),57,20,133,2,2.33,66.5,171,v Sri Lanka,Hobart,14 Dec 2012,1,1,0
NM Lyon (AUS),34,3,135,2,3.97,67.5,102,v Sri Lanka,Sydney,3 Jan 2013,1,1,0
